URL,Product Name,Brand,Sale Price,MRP
https://www.adidas.co.inhttps://www.adidas.co.in/supernova-stride-running-shoes/IE4624.html,Supernova Stride Running Shoes,Adidas,₹7 199.50,"₹11 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-comfy-shoes/IH6048.html,Cloudfoam Comfy Shoes,Adidas,₹2 999.50,"₹5 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/run-falcon-2.0-shoes/GV9571.html,Run Falcon 2.0 Shoes,Adidas,₹3 959.50,"₹6 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/cloudfoam-comfy-shoes/IH6049.html,Cloudfoam Comfy Shoes,Adidas,₹2 999.50,"₹5 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/lite-racer-4.0-shoes/IE8563.html,Lite Racer 4.0 Shoes,Adidas,₹3 359.50,"₹5 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultrabounce-shoes/HP5787.html,Ultrabounce Shoes,Adidas,₹3 999.50,"₹7 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultrarun-5-w-running-shoes/JH6035.html,Ultrarun 5 W Running Shoes,Adidas,₹4 799.50,"₹7 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/galaxy-star-shoes/IF5403.html,Galaxy Star Shoes,Adidas,₹3 040.00,"₹7 599.00 
-60%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/galaxy-7-running-shoes/ID8767.html,Galaxy 7 Running Shoes,Adidas,₹4 199.50,"₹5 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/ultraboost-5-shoes---digital-camo/JI1521.html,Ultraboost 5 Shoes - Digital Camo,Adidas,₹10 799.50,"₹17 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/forum-low-cl-shoes/IH7914.html,Forum Low CL Shoes,Adidas,₹7 699.50,"₹10 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-super-shoes/JQ2520.html,Response Super Shoes,Adidas,₹5 399.50,"₹8 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/switch-run-running-shoes/IF9333.html,Switch Run Running Shoes,Adidas,N/A,N/A
https://www.adidas.co.inhttps://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF9185.html,adidas Switch Fwd 2 Running Shoes,Adidas,₹8 399.50,"₹13 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-comfort-slides/IF1927.html,Adilette Comfort Slides,Adidas,₹2 759.50,"₹4 599.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adilette-shower-slides/GW8751.html,Adilette Shower Slides,Adidas,₹1 799.50,"₹2 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/stan-smith-lux-shoes/IF8844.html,Stan Smith Lux Shoes,Adidas,₹8 999.50,"₹14 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adifom-iiinfinity-mules/JI0402.html,Adifom IIInfinity Mules,Adidas,₹3 499.50,"₹4 999.00 
-30%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/adidas-by-stella-mccartney-court-shoes/HQ8675.html,adidas by Stella McCartney Court Shoes,Adidas,₹6 400.00,"₹15 999.00 
-60%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/response-runner-shoes/IH3580.html,Response Runner Shoes,Adidas,₹1 680.00,"₹5 599.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/x_plr-pulse-shoes/IE8475.html,X_PLR Pulse Shoes,Adidas,₹2 999.50,"₹5 999.00 
-50%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/x_plr-pulse-shoes/IE8473.html,X_PLR Pulse Shoes,Adidas,₹1 800.00,"₹5 999.00 
-70%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/switch-move-running-shoes/ID8328.html,Switch Move Running Shoes,Adidas,₹2 400.00,"₹5 999.00 
-60%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/break-start-shoes/JS3380.html,Break Start Shoes,Adidas,₹3 599.50,"₹5 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/gazelle-shoes/IE3692.html,Gazelle Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
https://www.adidas.co.inhttps://www.adidas.co.in/rivalry-low-lux-shoes/IH0255.html,Rivalry Low Lux Shoes,Adidas,₹6 599.50,"₹10 999.00 
-40%
Discount"
